Probe_Set_ID,Gene_Symbol
6388_at,TRS85
6392_at,DOS2
6396_at,IPT1
6397_at,SNF11
6401_at,SED1
6407_at,RRP8
6411_at,RRP1
6421_at,DBF4
6425_at,YDR056C
6430_at,YDR061W
6434_at,RRG1
6440_at,NSI1
6444_at,RAD28
6449_at,YDR034W-B
6450_at,ARO3
6457_at,YDR042C
6461_at,RMD1
6464_at,RCR2
6467_at,SOK1
6468_at,TRP1
6477_at,DAD1
6478_at,KCS1
6487_at,RPN4
6498_at,YDL009C
6501_at,PTC1
6502_at,MED2
6708_at,snR189
6753_at,snR33
6829_at,YCR041W
6873_at,snR43
6967_at,YBR201C-A
6968_at,LSR1
6969_at,LSR1
7025_at,ICS2
7026_at,ICS2
7034_i_at,YBR126W-A
7045_i_at,YBR126W-A
7046_s_at,YBR126W-A
7050_at,LSR1
7058_at,YBR285W
7061_at,APM3
7062_at,SNF5
7070_at,MAL33
7076_at,YBR056W-A
7077_at,TSC3
7079_at,YBR259W
7082_at,MIC12
7083_at,SHM1
7086_at,MRPL37
7089_at,EFM2
7090_at,HSM3
7093_at,RIF1
7098_at,SAF1
7099_at,DUG2
7105_at,THI2
7108_at,ALG7
7109_at,GPX2
7112_at,ENP1
7113_at,HIS7
7116_at,MRPS5
7120_at,MTC4
7123_at,SHG1
7125_at,HPC2
7126_at,YBP1
7132_at,PCS60
7133_at,TDP1
7138_at,SLX1
7139_at,ROT2
7141_at,SWC5
7143_at,PBP2
7150_at,AIM4
7156_at,BEM1
7157_at,MCM7
7167_at,AME1
7168_at,NGR1
7170_at,PEX32
7173_at,SEC66
7174_at,SMY2
7178_at,ECM31
7179_at,EHT1
7183_at,SMP1
7185_at,YBR184W
7186_at,MBA1
7189_at,NTC20
7195_at,ARA1
7198_at,SPP381
7202_at,SLI15
7203_at,ICS2
7206_at,CDC28
7210_at,EXO5
7214_at,POP7
7221_at,SHE3
7222_at,CCZ1
7231_at,IRA1
7234_at,SUP45
7236_at,ADH5
7240_at,YMC2
7243_at,IML3
7246_at,ALG1
7248_at,CYC8
7252_at,TKL2
7254_at,TKL2
7256_at,CBP6
7259_at,TFC1
7261_at,TEC1
7271_at,YBR090C
7274_at,PHO5
7277_at,YBR096W
7282_at,FES1
7284_at,TRM7
7294_at,YBR071W
7296_at,RDH54
7300_at,SLM4
7477_at,snR45
7531_at,YPR170W-B
7697_i_at,YPR078C
8017_at,snR5
8056_at,snR9
8062_at,snR8
8139_at,YOR385W
8141_at,YOR387C
8162_at,PIP2
8166_at,SCP1
8168_at,RPS12
8170_at,GPB1
8172_at,NUD1
8174_at,GDH1
8176_at,ATF1
8179_at,RDR1
8182_at,FIT3
8185_at,RPA190
8188_at,TYE7
8191_at,PYK2
8195_at,MEK1
8197_at,SOG2
8199_at,GDS1
8201_at,SNX3
8203_at,VTS1
8205_at,PRT1
8210_at,GNT1
8212_at,LDB19
8214_at,FRT1
8219_at,SCD5
8227_at,TEA1
8231_at,MBF1
8234_at,BUD7
8239_at,BIL1
8245_r_at,NOP58
8249_at,SPS4
8252_at,CAF20
8255_at,RFM1
8260_at,HUA2
8262_at,RDL2
8266_at,SNF2
8272_at,UAF30
8276_at,OSW1
8285_at,DSE3
8287_at,PNT1
8289_at,YOR268C
8293_at,YTM1
8295_at,MOD5
8298_at,MGE1
8300_f_at,RPL33B
8301_at,snR17a
8303_at,HES1
8305_at,ABP140
8306_at,ABP140
8308_at,SSP2
8310_at,ESA1
8312_at,ENV9
8316_at,APC5
8318_at,TUM1
8321_at,RPB10
8323_at,STE4
8325_at,SPR2
8327_at,RUD3
8330_at,STE13
8332_at,MCT1
8342_at,WTM1
8344_at,MSB1
8350_at,PEX27
8352_at,SLK19
8354_at,MCA1
8360_at,HIS3
8363_at,NOC2
8365_at,PTP2
8367_at,SWT1
8370_at,GLN4
8374_at,YRM1
8378_at,HEM15
8380_at,GAC1
8382_at,DCI1
8386_at,SER1
8388_at,YOR186W
8391_at,ELG1
8394_at,MDM32
8396_at,SMP3
8398_at,RPB2
8402_at,ISN1
8408_at,PNS1
8409_at,YRR1
8418_at,IAH1
8424_at,VPS17
8426_at,BAG7
8429_at,SIA1
8432_at,SFL1
8444_at,RGS2
8446_at,INP53
8448_at,YOR111W
8450_at,AZF1
8452_at,TRS33
8456_at,RIO1
8531_at,YOR012W
8713_at,snR19
8753_at,YNL042W-B
8774_at,KSH1
8778_at,YNR066C
8781_at,BSC5
8788_at,YNR034W-A
8799_at,YNL067W-B
8803_at,PET494
8806_at,YNR048W
8807_at,MSO1
8822_at,YNR063W
8823_at,ATP23
8827_at,MPP6
8832_at,YNR029C
8835_at,PPG1
8837_at,SOL1
8843_at,YNR040W
8844_at,COQ2
8846_at,PET8
8847_at,RLP7
8854_at,VPS27
8858_at,CSE2
8861_at,PHO91
8862_at,YNR014W
8865_at,TIM23
8881_at,HEF3
8885_at,YNL010W
8886_at,IDP3
8889_at,LST8
8892_at,YNL050C
8895_at,SLM2
8896_at,YNL046W
8902_at,BDP1
8909_at,SIW14
8916_at,LAT1
8926_at,GCD10
8927_at,NOP2
8931_at,OCA2
8933_at,VAC7
8942_at,RHO2
8944_at,TOP2
8947_at,MKT1
8950_at,PMS1
8958_at,MLF3
8960_at,DMA2
8966_at,CYB5
8970_at,YAF9
8975_at,POL1
8978_at,OCA1
8980_at,PHO23
8988_at,YNL134C
8989_at,FYV6
8994_at,TEP1
8995_at,FAR11
8998_at,NAF1
9001_at,TOM70
9003_at,NCS2
9007_at,CBK1
9012_at,NSG2
9022_at,YNL146W
9025_at,YNL143C
9030_at,YNL184C
9041_at,APC1
9048_at,YNL165W
9053_at,SPS18
9061_at,GCR2
9195_at,snR11
9252_at,snR86
9253_at,snR86
9283_at,ADH6
9311_at,SCW10
9325_at,YMR316C-A
9443_at,DDR48
9582_at,STB2
9658_r_at,SPT5
9770_at,NAB6
9794_at,snR6
9798_at,snR44
9835_at,snR30
9836_at,snR30
9842_at,YLR361C-A
9857_at,RIF2
9859_at,PDP3
9861_at,NBP1
9864_at,YLR460C
9874_at,MAG2
9879_f_at,IMD3
9884_at,DIF1
9888_at,SEC39
9891_at,SIR3
9894_at,GMC2
9895_i_at,RPL31B
9896_f_at,RPL31B
9897_f_at,RPL31B
9898_at,YLR407W
9900_at,UTP21
9902_at,CTR3
9905_at,PUN1
9907_at,YLR415C
9912_at,RPN13
9916_at,TUS1
9919_at,IKI3
9921_at,VAC14
9925_at,ECM19
9927_at,ART10
9929_at,CST9
9942_at,NMD4
9943_at,GRX8
9949_at,MDM30
9951_at,ARC18
9953_at,ELO3
9958_at,FBP1
9961_at,CSR1
9981_at,YLR358C
9984_at,VPS38
10002_i_at,RPS25B
11029_at,SUI2
2593_s_at,RPA190
3340_f_at,YBL100W-A 
3356_f_at,YCR108C 
3853_f_at,YCR108C 
3854_f_at,YER188C-A 
3956_i_at,ATP8
3957_r_at,ATP8
3959_at,ATP6
3969_at,BI2
3971_at,BI3
3973_at,BI4
3979_i_at,VAR1
3980_r_at,VAR1
3981_at,SCEI
3983_at,COX2
3984_r_at,Q0255
3985_i_at,Q0255
3987_at,Q0255
3988_at,COX3
3989_at,BI4
3998_at,AI1
3999_at,AI2
4000_at,AI3
4002_at,AI4
4004_at,AI5_ALPHA
4006_at,AI5_BETA
4282_f_at,HXT11 
4473_i_at,DOG1
5338_at,OSW7
5419_at,SCR1
5424_at,AAD6
5498_at,YER038W-A
5593_at,FLO8
5594_at,FLO8
6182_f_at,HNT2
6202_at,MRX10
6330_at,RUB1
6426_at,YOS9
7194_at,YSW1
7226_at,CKS1
7380_f_at,LSM2
8111_g_at,snR35
8333_at,MCT1
8504_at,CRS5
8954_at,NIS1
9799_at,snR34
9882_at,TSR2
9914_at,ATG17
AFFX-MurIL10_at,Il10
AFFX-MurFAS_at,Fas
AFFX-MurIL4_at,Il4
