Identify_A,Identify_B
uniprotkb:Q12406,uniprotkb:P25632
uniprotkb:Q12406,uniprotkb:P25632
uniprotkb:P25632,uniprotkb:Q05123
uniprotkb:P43609,uniprotkb:Q12406
uniprotkb:Q05123,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:Q05123
uniprotkb:P43609,uniprotkb:Q12406
uniprotkb:Q05123,uniprotkb:P43609
uniprotkb:Q12406,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:P32832
uniprotkb:P43609,uniprotkb:P32832
uniprotkb:P32832,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:P32832
uniprotkb:P32832,uniprotkb:P43609
uniprotkb:P32832,uniprotkb:P43609
uniprotkb:P43572,uniprotkb:P43609
uniprotkb:Q07979,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:P32597
uniprotkb:P32597,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:P32597
uniprotkb:P43609,uniprotkb:P32597
uniprotkb:P43609,uniprotkb:Q03124
uniprotkb:P43609,uniprotkb:Q02206
uniprotkb:P43609,uniprotkb:Q03124
uniprotkb:P43609,uniprotkb:P32597
uniprotkb:P32597,uniprotkb:P43609
uniprotkb:Q02206,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:P32597
uniprotkb:P32597,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:P32597
uniprotkb:Q03124,uniprotkb:P43609
uniprotkb:P32597,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:P32597
uniprotkb:P32597,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:Q02206
uniprotkb:Q02206,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:Q02206
uniprotkb:P43609,uniprotkb:Q07979
uniprotkb:P43609,uniprotkb:Q02206
uniprotkb:P43609,uniprotkb:P32597
uniprotkb:P32597,uniprotkb:P43609
uniprotkb:Q07979,uniprotkb:P43609
uniprotkb:P32597,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:P32597
uniprotkb:P32597,uniprotkb:P43609
uniprotkb:P25632,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:Q02206
uniprotkb:P32597,uniprotkb:P43609
uniprotkb:Q02206,uniprotkb:P43609
uniprotkb:P32597,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:Q02206
uniprotkb:P43609,uniprotkb:P25632
uniprotkb:Q06168,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:Q06168
uniprotkb:P43609,uniprotkb:Q02206
uniprotkb:P43609,uniprotkb:Q02206
uniprotkb:Q06168,uniprotkb:P43609
uniprotkb:Q06168,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:Q02206
uniprotkb:P43609,uniprotkb:Q02206
uniprotkb:Q02206,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:Q02206
uniprotkb:P43609,uniprotkb:Q02206
uniprotkb:P43609,uniprotkb:Q06488
uniprotkb:P43609,uniprotkb:Q06639
uniprotkb:P43609,uniprotkb:Q06639
uniprotkb:P43609,uniprotkb:P53236
uniprotkb:Q06488,uniprotkb:P43609
uniprotkb:Q06488,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:Q06488
uniprotkb:P43609,uniprotkb:Q06488
uniprotkb:P32597,uniprotkb:P43609
uniprotkb:Q06168,uniprotkb:Q03124
uniprotkb:Q03124,uniprotkb:P43609
uniprotkb:P25632,uniprotkb:Q03124
uniprotkb:P32597,uniprotkb:Q03124
uniprotkb:Q03124,uniprotkb:P43609
uniprotkb:P43609,uniprotkb:Q03124
uniprotkb:Q03124,uniprotkb:Q07979
uniprotkb:Q02206,uniprotkb:Q03124
uniprotkb:P32832,uniprotkb:Q03124
uniprotkb:Q03124,uniprotkb:P32597
uniprotkb:Q03124,uniprotkb:Q02206
uniprotkb:P25632,uniprotkb:Q03124
uniprotkb:P32597,uniprotkb:Q03124
uniprotkb:P32832,uniprotkb:Q03124
uniprotkb:P32832,uniprotkb:Q03124
uniprotkb:Q03124,uniprotkb:Q05123
uniprotkb:Q12406,uniprotkb:Q03124
uniprotkb:Q05123,uniprotkb:Q03124
uniprotkb:Q03124,uniprotkb:Q12406
uniprotkb:Q03124,uniprotkb:Q05123
uniprotkb:Q06697,uniprotkb:P53064
uniprotkb:Q06697,uniprotkb:P53064
uniprotkb:P53064,uniprotkb:P38351
uniprotkb:P53064,uniprotkb:P32558
uniprotkb:P32558,uniprotkb:P53064
uniprotkb:Q12159,uniprotkb:P53064
uniprotkb:P89105,uniprotkb:P53064
uniprotkb:P89105,uniprotkb:P53064
uniprotkb:P53064,uniprotkb:Q12159
uniprotkb:P53064,uniprotkb:P89105
uniprotkb:P89105,uniprotkb:P53064
uniprotkb:P53064,uniprotkb:P38439
uniprotkb:P53064,uniprotkb:P89105
uniprotkb:P53064,uniprotkb:Q04636
uniprotkb:P53064,uniprotkb:Q04636
uniprotkb:P53064,uniprotkb:P38439
uniprotkb:Q06697,uniprotkb:P53064
uniprotkb:P53064,uniprotkb:P89105
uniprotkb:Q06697,uniprotkb:P53064
uniprotkb:P53064,uniprotkb:Q06697
uniprotkb:Q06697,uniprotkb:P53064
uniprotkb:P32608,uniprotkb:Q05022
uniprotkb:P32608,uniprotkb:Q06440
uniprotkb:P32608,uniprotkb:Q12159
uniprotkb:P54861,uniprotkb:P38903
uniprotkb:P40856,uniprotkb:P53289
uniprotkb:P53330,uniprotkb:P43609
uniprotkb:P25632,uniprotkb:P53330
uniprotkb:P53330,uniprotkb:Q07979
uniprotkb:P53330,uniprotkb:Q05123
uniprotkb:Q02206,uniprotkb:P53330
uniprotkb:P53330,uniprotkb:Q12406
uniprotkb:Q06168,uniprotkb:P53330
uniprotkb:P53330,uniprotkb:P32832
uniprotkb:Q05543,uniprotkb:Q02792
uniprotkb:Q02792,uniprotkb:Q05543
uniprotkb:Q05543,uniprotkb:P53063
uniprotkb:Q05543,uniprotkb:Q02792
uniprotkb:P04050,uniprotkb:Q05543
uniprotkb:Q05543,uniprotkb:Q02821
uniprotkb:Q05543,uniprotkb:P04050
uniprotkb:Q05543,uniprotkb:P04050
uniprotkb:P40356,uniprotkb:P19659
uniprotkb:Q12343,uniprotkb:P19659
uniprotkb:P19659,uniprotkb:Q06213
uniprotkb:P38782,uniprotkb:P19659
uniprotkb:P19659,uniprotkb:P33308
uniprotkb:P19659,uniprotkb:Q08278
uniprotkb:P38304,uniprotkb:P19659
uniprotkb:P19659,uniprotkb:P19263
uniprotkb:P25046,uniprotkb:P19659
uniprotkb:P06782,uniprotkb:Q04739
uniprotkb:Q04739,uniprotkb:P38990
uniprotkb:P12904,uniprotkb:Q04739
uniprotkb:Q00816,uniprotkb:Q04739
uniprotkb:P14736,uniprotkb:Q04739
uniprotkb:P34730,uniprotkb:Q04739
uniprotkb:Q04867,uniprotkb:P28007
uniprotkb:P33322,uniprotkb:P28007
uniprotkb:P28007,uniprotkb:P53336
uniprotkb:P28007,uniprotkb:P33322
uniprotkb:P28007,uniprotkb:Q06344
uniprotkb:P42846,uniprotkb:P28007
uniprotkb:P42846,uniprotkb:P28007
uniprotkb:P32495,uniprotkb:P28007
uniprotkb:P28007,uniprotkb:P32495
uniprotkb:P25555,uniprotkb:O13539
uniprotkb:P25555,uniprotkb:Q12159
uniprotkb:P25555,uniprotkb:P17629
uniprotkb:P25555,uniprotkb:P33441
uniprotkb:P25555,uniprotkb:P53552
uniprotkb:P30775,uniprotkb:P09032
uniprotkb:P09032,uniprotkb:P32501
uniprotkb:P09032,uniprotkb:P20459
uniprotkb:P32481,uniprotkb:P09032
uniprotkb:P09032,uniprotkb:P53166
uniprotkb:P09032,uniprotkb:P14741
uniprotkb:P09032,uniprotkb:P32502
uniprotkb:P38111,uniprotkb:P09032
uniprotkb:P12754,uniprotkb:P09032
uniprotkb:P46959,uniprotkb:P41814
uniprotkb:P32481,uniprotkb:P32502
uniprotkb:P09032,uniprotkb:P32481
uniprotkb:P32481,uniprotkb:P32501
uniprotkb:P32481,uniprotkb:P38249
uniprotkb:P32481,uniprotkb:P20459
uniprotkb:P32481,uniprotkb:P12754
uniprotkb:P38431,uniprotkb:P32481
uniprotkb:P32481,uniprotkb:P32497
uniprotkb:P46959,uniprotkb:Q12159
uniprotkb:P40019,uniprotkb:P46959
uniprotkb:P46959,uniprotkb:P35169
uniprotkb:P46959,uniprotkb:P41814
uniprotkb:P32501,uniprotkb:P32481
uniprotkb:P20459,uniprotkb:P32501
uniprotkb:P32501,uniprotkb:P14741
uniprotkb:P32501,uniprotkb:P32502
uniprotkb:P09032,uniprotkb:P32501
uniprotkb:P12754,uniprotkb:P32501
uniprotkb:Q12159,uniprotkb:P15442
uniprotkb:Q03973,uniprotkb:P15442
uniprotkb:P14747,uniprotkb:P15442
uniprotkb:P15442,uniprotkb:P39015
uniprotkb:P15442,uniprotkb:P34244
uniprotkb:P15442,uniprotkb:P27692
uniprotkb:P15442,uniprotkb:P17891
uniprotkb:P15442,uniprotkb:P53741
uniprotkb:Q07798,uniprotkb:P15442
uniprotkb:P15442,uniprotkb:P53955
uniprotkb:Q04839,uniprotkb:P15442
uniprotkb:Q04003,uniprotkb:P15442
uniprotkb:P15442,uniprotkb:P11632
uniprotkb:P43535,uniprotkb:P33892
uniprotkb:P38732,uniprotkb:P43535
uniprotkb:P33892,uniprotkb:P43535
uniprotkb:P14742,uniprotkb:P17891
uniprotkb:P14742,uniprotkb:Q03654
uniprotkb:P14742,uniprotkb:P17891
uniprotkb:P32896,uniprotkb:P14742
uniprotkb:P32896,uniprotkb:P14742
uniprotkb:P48363,uniprotkb:P53900
uniprotkb:P48363,uniprotkb:P53900
uniprotkb:P17255,uniprotkb:P53900
uniprotkb:P53900,uniprotkb:P46988
uniprotkb:P53900,uniprotkb:P52553
uniprotkb:P46988,uniprotkb:P53900
uniprotkb:P52553,uniprotkb:P53900
uniprotkb:P53900,uniprotkb:Q04493
uniprotkb:P53900,uniprotkb:Q04493
uniprotkb:P40005,uniprotkb:P53900
uniprotkb:P40005,uniprotkb:P53900
uniprotkb:P52553,uniprotkb:P40005
uniprotkb:P40005,uniprotkb:Q04493
uniprotkb:P53900,uniprotkb:P40005
uniprotkb:P40005,uniprotkb:P48363
uniprotkb:P40005,uniprotkb:P48363
uniprotkb:P40005,uniprotkb:P46988
uniprotkb:P46988,uniprotkb:P40005
uniprotkb:P40005,uniprotkb:Q04493
uniprotkb:P53900,uniprotkb:P40005
uniprotkb:Q04493,uniprotkb:P52553
uniprotkb:Q04493,uniprotkb:P52553
uniprotkb:Q04493,uniprotkb:P48363
uniprotkb:P48363,uniprotkb:Q04493
uniprotkb:Q12263,uniprotkb:P15646
uniprotkb:Q12263,uniprotkb:P25293
uniprotkb:Q12263,uniprotkb:P53853
uniprotkb:P32468,uniprotkb:Q12263
uniprotkb:P33322,uniprotkb:Q12263
uniprotkb:P25342,uniprotkb:Q12263
uniprotkb:P27636,uniprotkb:P53295
uniprotkb:P53295,uniprotkb:Q03768
uniprotkb:P53295,uniprotkb:Q12464
uniprotkb:P53295,uniprotkb:Q03768
uniprotkb:P53295,uniprotkb:Q03768
uniprotkb:P53295,uniprotkb:Q03768
uniprotkb:Q12265,uniprotkb:P53295
uniprotkb:Q03768,uniprotkb:P53295
uniprotkb:P53295,uniprotkb:Q03768
uniprotkb:P40455,uniprotkb:Q03768
uniprotkb:P41811,uniprotkb:P53849
uniprotkb:P53849,uniprotkb:P10080
uniprotkb:Q04233,uniprotkb:P34730
uniprotkb:Q04233,uniprotkb:P39015
uniprotkb:Q04233,uniprotkb:P43549
uniprotkb:P32598,uniprotkb:Q12276
uniprotkb:P32598,uniprotkb:Q12276
uniprotkb:P38828,uniprotkb:P32598
uniprotkb:P32598,uniprotkb:Q03016
uniprotkb:P32598,uniprotkb:Q03016
uniprotkb:P32598,uniprotkb:P34730
uniprotkb:P32598,uniprotkb:Q03361
uniprotkb:P32598,uniprotkb:Q03361
uniprotkb:P32598,uniprotkb:P34730
uniprotkb:P32598,uniprotkb:P38828
uniprotkb:P41818,uniprotkb:P32598
uniprotkb:P53858,uniprotkb:P32598
uniprotkb:P32598,uniprotkb:P37262
uniprotkb:P41818,uniprotkb:P32598
uniprotkb:P32598,uniprotkb:P53858
uniprotkb:P37262,uniprotkb:P32598
uniprotkb:P27637,uniprotkb:P32598
uniprotkb:P32598,uniprotkb:P27637
uniprotkb:P32598,uniprotkb:P54113
uniprotkb:P32598,uniprotkb:P15790
uniprotkb:P32598,uniprotkb:P54113
uniprotkb:P15790,uniprotkb:P32598
uniprotkb:P40513,uniprotkb:P32598
uniprotkb:P32598,uniprotkb:Q07807
uniprotkb:P32598,uniprotkb:P40513
uniprotkb:Q00816,uniprotkb:P32598
uniprotkb:P36047,uniprotkb:P32598
uniprotkb:P39927,uniprotkb:P32598
uniprotkb:Q07807,uniprotkb:P32598
uniprotkb:P36047,uniprotkb:P32598
uniprotkb:P32598,uniprotkb:Q00816
uniprotkb:P39927,uniprotkb:P32598
uniprotkb:P32598,uniprotkb:P41818
uniprotkb:P47011,uniprotkb:P23337
uniprotkb:P53975,uniprotkb:P13188
uniprotkb:P09232,uniprotkb:P13188
uniprotkb:Q05584,uniprotkb:P22217
uniprotkb:P53319,uniprotkb:P38720
uniprotkb:P53201,uniprotkb:P53911
uniprotkb:P53201,uniprotkb:Q06707
uniprotkb:P43572,uniprotkb:P53201
uniprotkb:P38326,uniprotkb:P53201
uniprotkb:P53930,uniprotkb:P53201
uniprotkb:P53201,uniprotkb:Q06337
uniprotkb:P53201,uniprotkb:P43572
uniprotkb:P53201,uniprotkb:P38806
uniprotkb:P53201,uniprotkb:Q06337
uniprotkb:P80428,uniprotkb:P53201
uniprotkb:P53201,uniprotkb:Q05471
uniprotkb:P53201,uniprotkb:Q03940
uniprotkb:Q03940,uniprotkb:P53201
uniprotkb:Q12464,uniprotkb:P53201
uniprotkb:Q12464,uniprotkb:P53201
uniprotkb:P41911,uniprotkb:P32527
uniprotkb:P04912,uniprotkb:P41911
uniprotkb:P39015,uniprotkb:P41911
uniprotkb:P41911,uniprotkb:P23301
uniprotkb:P38013,uniprotkb:P41911
uniprotkb:P38715,uniprotkb:P38126
uniprotkb:P38929,uniprotkb:P38715
uniprotkb:Q12191,uniprotkb:Q04410
uniprotkb:Q04410,uniprotkb:P40482
uniprotkb:Q04410,uniprotkb:P15303
uniprotkb:Q12191,uniprotkb:Q04410
uniprotkb:P32642,uniprotkb:Q12159
uniprotkb:P53107,uniprotkb:P32836
uniprotkb:P36143,uniprotkb:P23337
uniprotkb:P27472,uniprotkb:P23337
uniprotkb:P25847,uniprotkb:P27472
uniprotkb:P27472,uniprotkb:P25847
uniprotkb:P27472,uniprotkb:P32337
uniprotkb:P32337,uniprotkb:P27472
uniprotkb:P27472,uniprotkb:P36143
uniprotkb:P36143,uniprotkb:P27472
uniprotkb:P27472,uniprotkb:P23337
uniprotkb:P23337,uniprotkb:P27472
uniprotkb:P0CG63,uniprotkb:Q12390
uniprotkb:Q12390,uniprotkb:P00817
uniprotkb:Q12390,uniprotkb:Q03558
uniprotkb:Q12390,uniprotkb:P06787
uniprotkb:Q12390,uniprotkb:P22803
uniprotkb:P06785,uniprotkb:Q12390
uniprotkb:P22217,uniprotkb:Q12390
uniprotkb:Q12390,uniprotkb:Q06440
uniprotkb:Q12390,uniprotkb:P00360
uniprotkb:P09435,uniprotkb:Q12390
uniprotkb:P32190,uniprotkb:Q12230
uniprotkb:P32190,uniprotkb:P37297
uniprotkb:P35178,uniprotkb:P32190
uniprotkb:P39743,uniprotkb:P32190
uniprotkb:Q12344,uniprotkb:Q04322
uniprotkb:Q12344,uniprotkb:P39743
uniprotkb:P32806,uniprotkb:P35178
uniprotkb:P39015,uniprotkb:P32806
uniprotkb:P32806,uniprotkb:P25293
uniprotkb:P32806,uniprotkb:P36149
uniprotkb:P38828,uniprotkb:P32806
uniprotkb:P32806,uniprotkb:P15790
uniprotkb:P42944,uniprotkb:Q12230
uniprotkb:P36160,uniprotkb:P42944
uniprotkb:Q12753,uniprotkb:P04912
uniprotkb:P32494,uniprotkb:Q12753
uniprotkb:Q12753,uniprotkb:Q04660
uniprotkb:Q12753,uniprotkb:P07273
uniprotkb:P16140,uniprotkb:P47119
uniprotkb:P16140,uniprotkb:P47119
uniprotkb:P06774,uniprotkb:Q02516
uniprotkb:P06774,uniprotkb:P13434
uniprotkb:Q02516,uniprotkb:P13434
uniprotkb:Q02516,uniprotkb:P06774
uniprotkb:P13434,uniprotkb:Q02516
uniprotkb:Q12341,uniprotkb:P06844
uniprotkb:Q12341,uniprotkb:P47181
uniprotkb:Q03102,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P47181
uniprotkb:P06844,uniprotkb:Q12341
uniprotkb:P47181,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P47181
uniprotkb:P47181,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P39015
uniprotkb:Q12341,uniprotkb:P47181
uniprotkb:Q12341,uniprotkb:Q12159
uniprotkb:Q12341,uniprotkb:Q12159
uniprotkb:Q12341,uniprotkb:P39015
uniprotkb:Q12341,uniprotkb:P32944
uniprotkb:P32944,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P02294
uniprotkb:Q12373,uniprotkb:Q12341
uniprotkb:P04912,uniprotkb:Q12341
uniprotkb:P02309,uniprotkb:Q12341
uniprotkb:P02294,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P39984
uniprotkb:Q12341,uniprotkb:P39984
uniprotkb:P02309,uniprotkb:Q12341
uniprotkb:P02294,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P02309
uniprotkb:Q12341,uniprotkb:Q12373
uniprotkb:Q12341,uniprotkb:Q12373
uniprotkb:P38089,uniprotkb:Q12341
uniprotkb:P04912,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P04912
uniprotkb:P61830,uniprotkb:Q12341
uniprotkb:P39984,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P39984
uniprotkb:Q12341,uniprotkb:Q12373
uniprotkb:Q12373,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P39984
uniprotkb:Q12341,uniprotkb:Q12373
uniprotkb:Q12341,uniprotkb:P02309
uniprotkb:Q12341,uniprotkb:Q12373
uniprotkb:P39984,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P04912
uniprotkb:Q12341,uniprotkb:P38089
uniprotkb:Q12341,uniprotkb:Q12373
uniprotkb:Q12341,uniprotkb:P61830
uniprotkb:P61830,uniprotkb:Q12341
uniprotkb:P02309,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P49166
uniprotkb:Q12341,uniprotkb:P39984
uniprotkb:Q12341,uniprotkb:Q12373
uniprotkb:Q12373,uniprotkb:Q12341
uniprotkb:Q12373,uniprotkb:Q12341
uniprotkb:P04912,uniprotkb:Q12341
uniprotkb:P39984,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P39984
uniprotkb:Q12373,uniprotkb:Q12341
uniprotkb:P39984,uniprotkb:Q12341
uniprotkb:P39984,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:Q12373
uniprotkb:P02309,uniprotkb:Q12341
uniprotkb:P04912,uniprotkb:Q12341
uniprotkb:P02294,uniprotkb:Q12341
uniprotkb:Q12373,uniprotkb:Q12341
uniprotkb:P39984,uniprotkb:Q12341
uniprotkb:P39984,uniprotkb:Q12341
uniprotkb:P02294,uniprotkb:Q12341
uniprotkb:P02309,uniprotkb:Q12341
uniprotkb:P02309,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P02309
uniprotkb:Q12373,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P38827
uniprotkb:P04912,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P39984
uniprotkb:Q12341,uniprotkb:P39984
uniprotkb:P39984,uniprotkb:Q12341
uniprotkb:Q12373,uniprotkb:Q12341
uniprotkb:P61830,uniprotkb:Q12341
uniprotkb:P02309,uniprotkb:Q12341
uniprotkb:P61830,uniprotkb:Q12341
uniprotkb:P61830,uniprotkb:Q12341
uniprotkb:P39984,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P39984
uniprotkb:P02309,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:Q02486
uniprotkb:Q02486,uniprotkb:Q12341
uniprotkb:P38013,uniprotkb:Q12341
uniprotkb:P50275,uniprotkb:Q12341
uniprotkb:P54791,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P54790
uniprotkb:Q12341,uniprotkb:P32833
uniprotkb:P32833,uniprotkb:Q12341
uniprotkb:P54784,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P32833
uniprotkb:Q12341,uniprotkb:P32833
uniprotkb:P32833,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P50874
uniprotkb:Q12341,uniprotkb:P54784
uniprotkb:Q12341,uniprotkb:P38826
uniprotkb:Q12341,uniprotkb:P54791
uniprotkb:P54784,uniprotkb:Q12341
uniprotkb:P38826,uniprotkb:Q12341
uniprotkb:P38826,uniprotkb:Q12341
uniprotkb:Q12341,uniprotkb:P32833
uniprotkb:Q12341,uniprotkb:P32833
uniprotkb:P39984,uniprotkb:P38077
uniprotkb:P39984,uniprotkb:P54784
uniprotkb:P39984,uniprotkb:P38826
uniprotkb:P46784,uniprotkb:P39984
uniprotkb:P39984,uniprotkb:P29478
uniprotkb:Q12373,uniprotkb:P39984
uniprotkb:P39984,uniprotkb:Q12373
uniprotkb:P39984,uniprotkb:P61830
uniprotkb:P39984,uniprotkb:Q12341
uniprotkb:P39984,uniprotkb:Q12373
uniprotkb:Q12373,uniprotkb:P39984
uniprotkb:P20448,uniprotkb:P39015
uniprotkb:P20448,uniprotkb:Q03973
uniprotkb:P20448,uniprotkb:P15646
uniprotkb:P39015,uniprotkb:P20448
uniprotkb:P39015,uniprotkb:P20448
uniprotkb:P39015,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:P39015
uniprotkb:P39015,uniprotkb:P20448
uniprotkb:P15646,uniprotkb:P20448
uniprotkb:P39015,uniprotkb:P20448
uniprotkb:Q03973,uniprotkb:P20448
uniprotkb:P39015,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:P22217
uniprotkb:P20448,uniprotkb:Q12176
uniprotkb:P04912,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:P39015
uniprotkb:Q03973,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:P15646
uniprotkb:P20448,uniprotkb:Q03532
uniprotkb:P20448,uniprotkb:P15646
uniprotkb:P15646,uniprotkb:P20448
uniprotkb:Q03532,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:P04912
uniprotkb:P20448,uniprotkb:Q03532
uniprotkb:P20448,uniprotkb:P04912
uniprotkb:P20448,uniprotkb:Q03532
uniprotkb:P20448,uniprotkb:P00817
uniprotkb:P20448,uniprotkb:P00817
uniprotkb:P20448,uniprotkb:P04912
uniprotkb:Q06344,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:Q12159
uniprotkb:Q12159,uniprotkb:P20448
uniprotkb:Q12159,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:Q12159
uniprotkb:P20448,uniprotkb:Q12176
uniprotkb:P20448,uniprotkb:P53141
uniprotkb:P20448,uniprotkb:P53141
uniprotkb:P04912,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:Q12159
uniprotkb:P20448,uniprotkb:Q12159
uniprotkb:P20448,uniprotkb:P18411
uniprotkb:P20448,uniprotkb:Q12159
uniprotkb:Q12159,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:Q08746
uniprotkb:Q12159,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:Q06440
uniprotkb:P20448,uniprotkb:Q08746
uniprotkb:P20448,uniprotkb:P18411
uniprotkb:P20448,uniprotkb:Q03769
uniprotkb:Q06440,uniprotkb:P20448
uniprotkb:Q06440,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:P32324
uniprotkb:P20448,uniprotkb:P18411
uniprotkb:P32324,uniprotkb:P20448
uniprotkb:P32324,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:Q08746
uniprotkb:Q08746,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:Q08746
uniprotkb:P39743,uniprotkb:P20448
uniprotkb:P36160,uniprotkb:P20448
uniprotkb:Q12460,uniprotkb:P20448
uniprotkb:Q12460,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:Q12460
uniprotkb:P20448,uniprotkb:Q08746
uniprotkb:P20448,uniprotkb:Q06631
uniprotkb:Q06631,uniprotkb:P20448
uniprotkb:P20448,uniprotkb:Q06631
uniprotkb:P20448,uniprotkb:Q06631
uniprotkb:Q06631,uniprotkb:P20448
uniprotkb:P36160,uniprotkb:P20448
uniprotkb:P53834,uniprotkb:P40106
uniprotkb:P53834,uniprotkb:P15108
uniprotkb:P46672,uniprotkb:P38199
uniprotkb:P38199,uniprotkb:P46655
uniprotkb:P38199,uniprotkb:P46655
uniprotkb:O13528,uniprotkb:P11353
uniprotkb:Q12275,uniprotkb:P11353
uniprotkb:P11353,uniprotkb:P02309
uniprotkb:P02294,uniprotkb:P11353
uniprotkb:P09435,uniprotkb:P11353
uniprotkb:P11353,uniprotkb:P04912
uniprotkb:Q03973,uniprotkb:P11353
uniprotkb:P11353,uniprotkb:P39987
uniprotkb:P06704,uniprotkb:P11353
uniprotkb:P11353,uniprotkb:P32324
uniprotkb:P26263,uniprotkb:P11353
uniprotkb:P11353,uniprotkb:P53252
uniprotkb:P17967,uniprotkb:P11353
uniprotkb:P32828,uniprotkb:P38079
uniprotkb:P32828,uniprotkb:P40072
uniprotkb:Q08968,uniprotkb:Q12060
uniprotkb:Q12060,uniprotkb:P32494
uniprotkb:P32324,uniprotkb:P48362
uniprotkb:P32807,uniprotkb:P02309
uniprotkb:P02309,uniprotkb:P32807
uniprotkb:P02309,uniprotkb:P32558
uniprotkb:P02309,uniprotkb:P32558
uniprotkb:P32558,uniprotkb:P02309
uniprotkb:Q04636,uniprotkb:P02309
uniprotkb:P02309,uniprotkb:P17709
uniprotkb:P32558,uniprotkb:P02309
uniprotkb:Q02486,uniprotkb:P02309
uniprotkb:Q04636,uniprotkb:P02309
uniprotkb:Q04636,uniprotkb:P02309
uniprotkb:Q12161,uniprotkb:P02309
uniprotkb:P02309,uniprotkb:P32447
uniprotkb:P02309,uniprotkb:P32447
uniprotkb:P02309,uniprotkb:P32447
uniprotkb:P02309,uniprotkb:P32447
uniprotkb:P32447,uniprotkb:P02309
uniprotkb:P02309,uniprotkb:P32447
uniprotkb:P02309,uniprotkb:Q12341
uniprotkb:Q12161,uniprotkb:P02309
uniprotkb:Q12161,uniprotkb:P02309
uniprotkb:Q12341,uniprotkb:P02309
uniprotkb:P02309,uniprotkb:P61830
uniprotkb:P02309,uniprotkb:P38630
uniprotkb:Q12341,uniprotkb:P02309
uniprotkb:P02309,uniprotkb:P04912
uniprotkb:P02309,uniprotkb:P39984
uniprotkb:P39984,uniprotkb:P02309
uniprotkb:Q12161,uniprotkb:P02309
uniprotkb:Q12161,uniprotkb:P02309
uniprotkb:P02309,uniprotkb:P39984
uniprotkb:P02309,uniprotkb:Q12161
uniprotkb:P61830,uniprotkb:P02309
uniprotkb:Q12341,uniprotkb:P02309
uniprotkb:P02309,uniprotkb:Q12373
uniprotkb:Q12161,uniprotkb:P02309
uniprotkb:P04912,uniprotkb:P02309
uniprotkb:P02309,uniprotkb:P39984
uniprotkb:P39984,uniprotkb:P02309
uniprotkb:P40513,uniprotkb:P02309
uniprotkb:Q12161,uniprotkb:P02309
uniprotkb:Q12373,uniprotkb:P02309
uniprotkb:P38630,uniprotkb:P02309
