Identify_A,Identify_B
Q06169,Q06169
Q06178,Q06178
P15496,Q06213
P0CX10,Q06216
Q06217,P38783
Q06679,Q06344
Q06407,Q06407
Q06490,P43562
Q12462,Q06497
P08518,Q06505
P20434,Q06505
P53874,Q06506
Q06132,Q06506
P0CX10,Q06541
Q06549,Q06549
Q06551,P43593
Q06623,Q96VH3
Q06630,P32445
Q06672,P41940
P22137,Q06677
Q06706,P38874
Q06706,Q02884
Q06708,P43601
P53599,Q07084
Q07084,Q07688
Q07457,P21304
Q07457,Q06411
Q07528,P32319
Q07528,P47057
Q07528,Q03860
P32386,Q07549
P32465,Q07549
P32610,Q07549
Q07549,P34110
Q07549,P35844
P38310,Q07549
Q07549,P38929
Q07549,P39111
Q07549,P39968
Q07549,P41807
Q07549,P53191
P53290,Q07549
Q00582,Q07549
Q07549,Q02205
Q92331,Q07549
Q07623,P15496
Q07623,P24783
P32495,Q07623
Q07623,P53874
Q07651,P10823
Q07651,P17064
P19807,Q07651
Q07651,P23585
Q07651,P25619
P28321,Q07651
P30605,Q07651
P32465,Q07651
P32568,Q07651
P33302,Q07651
Q07651,P33413
P35735,Q07651
Q07651,P36027
Q07651,P36169
P38143,Q07651
Q07651,P38196
Q07651,P38234
P38695,Q07651
Q07651,P39719
P40260,Q07651
Q07651,P40485
Q07651,P40581
P40994,Q07651
Q07651,P47072
Q07651,P50276
Q07651,P53139
Q07651,P53278
Q07651,P53283
P53390,Q07651
Q07651,P53885
Q02785,Q07651
Q03088,Q07651
Q07651,Q03640
Q05812,Q07651
Q07651,Q06170
Q06179,Q07651
Q06451,Q07651
Q07651,Q07651
Q07824,Q07651
Q07651,Q08967
Q07651,Q12236
Q07651,Q12256
Q07651,Q12335
Q07651,Q3E756
P06102,Q07655
P25655,Q07655
Q07655,P53829
Q07657,P32458
Q07657,Q07657
Q07688,Q07084
Q07788,Q03370
P32588,Q07807
Q07824,P19807
P32465,Q07824
P32568,Q07824
P33202,Q07824
Q07824,P33302
Q07824,P33413
Q07824,P35735
P36027,Q07824
P38234,Q07824
Q07824,P38695
Q07824,P48231
Q07824,P50276
Q07824,P53283
P53388,Q07824
Q07824,Q02785
Q07824,Q03640
Q05812,Q07824
Q05942,Q07824
Q06170,Q07824
Q06451,Q07824
Q07824,Q06689
Q07651,Q07824
Q07824,Q07824
Q3E756,Q07824
Q6Q5X2,Q07824
Q06144,Q07830
Q07844,Q07844
P54858,Q07950
Q07953,Q07953
P15496,Q07979
Q07979,P40350
P43593,Q07979
Q07979,Q03010
P53032,Q07980
Q08176,P38985
Q8TGU5,Q08235
Q08280,P09620
P11076,Q08280
P32793,Q08412
Q08412,P43603
Q08412,Q08412
P10614,Q08438
P26570,Q08438
Q08438,P38264
P38353,Q08438
Q08438,P38694
P47155,Q08438
Q08438,P54837
Q05359,Q08438
Q06144,Q08438
P53859,Q08491
Q02772,Q08581
Q08581,Q08581
P43588,Q08723
Q08723,Q04062
Q12250,Q08723
Q12377,Q08723
P53188,Q08746
Q08760,Q07688
P09620,Q08826
P0C268,Q08926
Q08926,P18411
P38756,Q08926
P54783,Q08926
Q08962,P40078
P36036,Q12008
Q6Q5K6,Q12008
Q03370,Q12020
Q12020,Q08281
Q12028,P22137
Q12028,P35181
Q12028,P36000
P38817,Q12028
P39526,Q12028
P47160,Q12028
Q12028,Q12028
P35732,Q12034
Q12043,Q12043
P09620,Q12057
P11075,Q12057
Q12057,P29465
Q12057,P32660
P36027,Q12057
Q12057,P39524
P39719,Q12057
Q12057,P43556
P53277,Q12057
P38775,Q12091
Q12114,P09620
Q12114,P11075
P32660,Q12114
Q12114,P39526
Q12114,P39719
Q12114,Q12114
P48570,Q12122
Q12122,Q12122
Q06144,Q12127
Q12140,Q08281
P31412,Q12154
Q12154,P53192
P32445,Q12171
Q02772,Q12172
P39744,Q12176
Q12178,Q12178
Q12181,P36152
Q12189,Q12189
P07278,Q12199
P43612,Q12199
Q12200,P25584
Q12200,P38929
Q12200,Q12038
Q12206,Q12206
P10823,Q12215
Q12215,P19807
P36027,Q12215
Q12215,P38234
P39719,Q12215
Q12215,P50276
P53832,Q12215
Q12215,Q02785
Q12215,Q03640
Q12215,Q07651
Q12220,P25635
Q12220,P53874
Q12221,P53829
Q12230,P19807
P23542,Q12230
P24276,Q12230
Q12230,P25294
P26570,Q12230
Q12230,P30605
Q12230,P32324
Q12230,P32590
Q12230,P36027
Q12230,P38328
P39976,Q12230
P40023,Q12230
P41811,Q12230
P47039,Q12230
P50276,Q12230
P53235,Q12230
P53278,Q12230
P53731,Q12230
Q12230,P54113
P54783,Q12230
Q06170,Q12230
Q08967,Q12230
Q12230,Q12256
Q12230,Q3E772
Q12250,P43588
Q04062,Q12250
Q08723,Q12250
Q12250,Q12377
Q12256,P10823
Q12256,P19807
Q12256,P25619
Q12256,P35735
Q12256,P36027
P53049,Q12256
P53278,Q12256
Q12256,Q02201
Q12256,Q02785
Q12256,Q03640
Q08967,Q12256
Q12256,Q12335
P25293,Q12263
Q12263,P36027
Q12263,Q02785
P32895,Q12265
P38689,Q12265
Q12265,Q12265
P09620,Q12270
P11076,Q12270
P19807,Q12270
P25361,Q12270
P32074,Q12270
Q12270,P36164
P38084,Q12270
Q12270,P38166
P38682,Q12270
Q12270,P38810
P39010,Q12270
Q12270,P40071
P40094,Q12270
P40582,Q12270
P41810,Q12270
Q12270,P41811
Q12270,P43621
P46989,Q12270
P54858,Q12270
Q12270,Q03687
Q12270,Q03730
Q12270,Q03860
Q12270,Q04396
Q04410,Q12270
Q12270,Q06096
Q12270,Q12270
Q12271,P22137
Q12271,P36000
Q12271,P38817
Q12028,Q12271
P53131,Q12277
P0CX10,Q12289
Q12315,Q12315
Q12324,Q12324
P10823,Q12335
P19807,Q12335
P25623,Q12335
Q12335,P26570
Q12335,P35735
Q12335,P36027
P38009,Q12335
P38234,Q12335
Q12335,P39719
P40260,Q12335
P47072,Q12335
P50276,Q12335
Q12335,P53049
P53139,Q12335
P53278,Q12335
P53390,Q12335
P53832,Q12335
Q12335,Q02201
Q12335,Q02785
Q12335,Q03640
Q05998,Q12335
Q06170,Q12335
Q06689,Q12335
Q07651,Q12335
Q08967,Q12335
Q12256,Q12335
Q12335,Q12335
Q3E756,Q12335
P23202,Q12361
P61830,Q12373
Q04062,Q12377
Q08723,Q12377
Q12250,Q12377
Q12415,P15496
P38910,Q12415
Q12415,P50273
Q12415,Q03792
Q12434,Q06451
Q12443,Q12443
P32793,Q12446
Q12446,P33204
Q12446,P37370
Q12446,P38328
Q12446,P39013
P40518,Q12446
P43603,Q12446
Q12446,Q04439
Q12446,Q05933
Q12446,Q12446
Q12447,P34221
P38353,Q12450
P53198,Q12450
P53337,Q12450
P54837,Q12450
Q05359,Q12450
Q12450,Q06144
Q12451,Q03010
Q04439,Q12451
Q12452,P14359
Q12452,P38225
Q12452,P38604
Q12452,Q07804
Q12168,Q12452
P11076,Q12462
Q12462,P22289
Q12462,P23542
Q12462,P28795
Q12462,P33327
P40582,Q12462
P40994,Q12462
P53112,Q12462
P80667,Q12462
Q12462,Q02969
Q06497,Q12462
Q12462,Q07418
Q08215,Q12462
Q12462,Q12329
Q12462,Q12462
Q03640,Q12466
Q12514,P06102
P25655,Q12514
Q12514,P34909
P53829,Q12514
Q12514,P57743
Q12522,P35184
P38861,Q12522
Q12522,P53145
P53742,Q12522
Q12522,Q02256
Q08235,Q12522
Q12525,Q12043
P32660,Q12675
P36027,Q12675
P42838,Q12675
Q12692,P53551
P38634,Q3E840
Q3E840,P42935
P11986,Q6Q5K6
P37012,Q6Q5K6
Q6Q5K6,P38009
Q6WNK7,Q08281
Q6WNK7,Q08748
Q92317,P40096
Q92331,P32319
Q92331,P32913
Q92331,P34110
Q92331,P40335
Q03860,Q92331
Q92331,Q92331
Q08979,Q99216
Q99260,P32864
P39958,Q99260
Q99287,P10614
P53337,Q99287
P54837,Q99287
Q99287,Q99287
P23301,P38791
P23301,P47120
P23301,P38791
P23301,P47120
P23301,P38791
P29311,P32356
P32356,P34730
P32356,P34730
P29311,P32356
P34730,P32356
P29311,P32356
P34730,P32356
P32356,P29311
P32356,P34730
P32356,P29311
P43588,P32628
Q03124,P32485
P32485,Q06639
P32485,P32597
P47102,P32074
P32074,P47102
P32074,P47102
P47102,P32074
P47102,P32074
P47102,P32074
P47037,P32908
P40541,Q12158
P32908,Q04264
P47037,P32908
Q12158,P32908
P47037,Q12158
Q12158,P47037
P32908,Q12158
P47037,P40541
P40541,P32908
Q04264,Q12158
Q04264,P32908
P41809,P40073
P32334,P40073
P32485,P11792
Q02100,P11792
P22141,P40303
P22141,P25043
P22141,P32379
P22141,P38624
P22141,P23638
P22141,P40302
P22141,P25451
P22141,P23639
P22141,P21242
P22141,P23724
P22141,P21243
P40029,O13559
P32565,O13563
P38009,O94742
P00045,P20447
P00045,P23202
P00447,P48564
P00447,Q03370
P38328,P00899
P00899,P41811
P47039,P00899
P39958,P01123
P01120,P43588
P01123,P11076
Q12383,P01123
P01123,P54783
P02309,P32447
P02309,P02309
P61830,P02309
Q06205,P02309
P07286,P04046
P04046,P04046
Q12373,P02309
P54783,P04046
P04387,P04387
P32450,P05085
P05373,P05373
P10614,P05374
P06100,P06102
P25644,P06100
P25655,P06100
P06100,P34909
P53829,P06100
P06197,P06197
P06197,P35196
P06197,P10614
P16603,P06197
P06197,P26570
P06197,P32500
P06197,P36024
P38353,P06197
P06197,P38264
P36076,P06197
P40540,P06197
P54781,P06197
Q02201,P06197
P06197,P40471
P06197,P53337
P38694,P06197
P06197,P54837
P06197,Q02774
P06197,Q02805
Q03640,P06197
Q12116,P06197
Q99287,P06197
P06197,Q05359
P06244,P06244
P07278,P06244
Q00816,P06782
Q04902,P06784
P06786,P20051
P07213,P0C268
P07213,P32332
P54783,P07213
P27999,P07273
P07278,P06244
P07560,P32465
P38328,P07285
P07285,P31386
P07278,P07278
P07278,P06245
P07560,Q12462
Q04322,P07560
P07560,P54783
P07560,P39958
P07560,P32864
P08004,P39719
P07703,P47035
P07703,P28000
P10964,P07703
P08678,P08678
P08536,P08536
P08518,Q06505
P08518,P20434
P08518,P07286
P09620,P09620
P09435,P15496
P08679,P08679
P23585,P09620
P19807,P09620
P09620,P13134
P09620,P11076
P11075,P09620
P25656,P09620
P30605,P09620
P29465,P09620
P32465,P09620
P32319,P09620
P09620,P36164
P33413,P09620
P32660,P09620
P39111,P09620
P39010,P09620
P09620,P38932
P38310,P09620
P09620,P41810
P09620,P40335
P39719,P09620
P09620,P39524
P09620,P53959
P50276,P09620
P09620,P43621
P09620,P41811
Q05521,P09620
Q03860,P09620
P09620,Q03687
Q02785,P09620
Q08280,P09620
Q06810,P09620
Q06689,P09620
P09620,Q12114
P09620,Q12057
P09620,Q08967
P0CX15,P53131
P0CX10,P53939
P0CF34,P25847
P0CX79,P40965
P09959,P10127
P15496,P10174
P38996,P10174
P25584,P10174
P10614,P10614
P10614,P06197
P10174,P52490
P10614,P21147
P10614,P19807
P17898,P10614
P10614,P16603
P10614,P28496
P26570,P10614
P21825,P10614
P32465,P10614
P10614,P32353
P32340,P10614
P10614,P36027
P36024,P10614
P10614,P35844
P10614,P38751
P10614,P38353
P38264,P10614
P10614,P36076
P10614,P40581
P10614,P40540
P10614,P38992
P38985,P10614
P10614,P47155
P10614,P47154
P10614,P40582
P54781,P10614
P10614,P53337
P10614,P53049
P10614,P54837
P10614,Q02201
Q02774,P10614
P10614,Q04080
P10614,Q06144
P10614,Q05359
Q04969,P10614
Q99287,P10614
Q12443,P10614
Q12256,P10614
Q12168,P10614
P10614,Q08967
P25623,P10823
P10823,P25619
P19807,P10823
P35735,P10823
P10823,P33413
P10823,P40260
P10823,P39719
P10823,P38234
P36027,P10823
P47072,P10823
P53049,P10823
P10823,P50276
P53390,P10823
P10823,P53283
P53278,P10823
P53139,P10823
Q02201,P10823
P53832,P10823
P10823,Q03640
P10823,Q02785
Q06689,P10823
P10823,Q06451
P10823,Q06170
P10823,Q12256
Q08967,P10823
Q07651,P10823
P10823,Q3E756
Q12335,P10823
P10963,P10963
P10963,P54783
P11075,P32660
P11075,P13134
P11075,P11075
P11076,P09620
P11075,Q12114
Q12057,P11075
P11075,P39524
P11076,P32465
P19146,P11076
P11076,P11076
P11076,P39010
P38142,P11076
P11076,P38084
P46989,P11076
P11076,P43621
P42838,P11076
P40474,P11076
P11076,P54783
P11076,P53728
Q06451,P11076
P11076,Q03860
P11076,Q03687
P11076,Q12270
Q12016,P11076
P11076,Q08280
P29366,P11433
P11076,Q3E756
P11632,Q12692
P11632,Q01080
P53551,P11632
P11632,P20434
P11986,P17555
P11986,P11986
P07170,P11986
P23542,P11986
P11986,P22137
P32610,P11986
P32324,P11986
P24276,P11986
P11986,P38009
P41811,P11986
P12684,P12683
Q6Q5K6,P11986
P54783,P11986
P47039,P11986
P12688,P40016
Q03010,P12684
P12684,P38837
P12684,P12684
P12962,P43592
P38009,P12962
Q8TGU5,P12954
P23202,P13045
P12962,Q08446
P12962,P53235
P13134,P29465
P11075,P13134
P09620,P13134
P39005,P13259
P13134,Q08967
P38890,P13433
P26570,P13298
P17555,P13517
P13517,P13517
P13433,P40209
P13517,P40518
P13517,P38328
P13517,P50079
P13517,P40563
Q06408,P13517
P53731,P13517
Q04177,P13574
Q01080,P13574
P11076,P14359
P11986,P14065
P13711,P40016
P25361,P14359
P14359,P14359
P28625,P14359
P14359,P28321
P32465,P14359
P32074,P14359
P14359,P34110
P14359,P32610
P35196,P14359
P14359,P34163
P14359,P38225
P14359,P35844
P14359,P38604
P39968,P14359
P39111,P14359
P14359,P40471
P40094,P14359
P14359,P40582
P40540,P14359
P41810,P14359
P41807,P14359
P14359,P41811
P14359,P43621
P14359,P50276
Q02205,P14359
P14359,Q02785
Q04228,P14359
Q06508,P14359
P14359,Q12168
P14693,P0C268
Q12452,P14359
P14693,P54783
P12754,P14741
P15019,Q06142
P15274,P15274
P15365,P38264
P15365,P10614
P40540,P15365
P15705,P07259
P15705,P15705
P22137,P15705
P15705,Q08446
P15790,P43639
P15807,P15807
P16370,P38902
P16370,P08518
P16467,Q8TGU5
P10614,P16603
Q07786,P16649
P16649,P14922
P17106,P17106
Q12270,P17261
P17064,P38264
P17555,P11986
P13517,P17555
P17555,P17555
P33204,P17555
P17555,P40518
P38328,P17555
P41811,P17555
P17555,P53250
P53731,P17555
P17555,Q05933
P17555,Q12324
P17883,P17883
P17898,P10614
Q6Q5K6,P17883
P17898,P17898
P17898,P22140
P17898,P26570
P17898,P54837
P17898,Q12270
Q05359,P17898
P18410,Q02772
P23202,P18494
P18759,P41811
P19454,P38930
P42944,P19158
P19524,P19524
P19736,P32801
P10823,P19807
P23585,P19807
P19807,P19807
P26570,P19807
P19807,P25619
P30605,P19807
P28321,P19807
P19807,P32465
P33302,P19807
P19807,P33413
P36027,P19807
P35735,P19807
P38695,P19807
P19807,P38234
P39719,P19807
P19807,P40260
P39958,P19807
P50276,P19807
P40474,P19807
P53049,P19807
P19807,P53278
P53139,P19807
P19807,P53388
P19807,P53283
P53832,P19807
P53390,P19807
Q03640,P19807
Q02785,P19807
Q06170,P19807
P19807,Q05812
Q06451,P19807
P19807,Q07651
Q06689,P19807
Q07824,P19807
Q12256,P19807
P19807,Q08967
Q12335,P19807
P19807,Q12270
P19881,P20051
P19880,P38315
P08518,P20434
P19881,P38009
P08518,P20435
P20435,P47035
P20435,P10964
P20485,P25293
P21304,P20447
Q06706,P20604
P43612,P20604
P10614,P21147
Q06142,P20676
P21147,P21147
P36027,P21147
P26570,P21147
P21147,P38264
P36076,P21147
P47155,P21147
P40540,P21147
P21147,P54837
P23638,P21242
Q12256,P21147
P21242,P23639
P23639,P21243
P21242,P21243
P40693,P21304
P21304,P24783
P21372,P38783
P21304,Q08235
P21373,Q12218
Q07844,P21538
P33331,P21538
P21691,Q96VH3
P10964,P22138
P21965,Q12462
P22138,P20434
P11076,P22140
P10614,P22140
P22140,P25361
P17898,P22140
Q05359,P22140
P54837,P22140
P39719,P22146
P22140,Q12270
P22213,P14359
P22213,P32465
Q03860,P22213
P40094,P22213
Q04410,P22213
Q06096,P22213
P23201,P23201
Q12270,P22213
P39010,P23291
P23201,P38853
P23561,P23202
P23638,P23639
P21242,P23639
P26570,P23900
P23900,P23900
P23900,P36027
P24276,P06634
P24276,P11986
P24276,P24276
P24276,P25567
P24276,P32588
P41811,P24276
P24276,P53235
P21304,P24783
P24783,P24783
P24783,P27476
P24783,P28007
P24783,P32495
P32583,P24783
P38779,P24783
P39744,P24783
P24783,P38801
P53131,P24783
P24783,P40040
P53849,P24783
P53874,P24783
P24783,Q08235
Q6Q547,P24783
P06634,P24784
P24784,P24784
P24784,P24276
P32588,P24784
P24784,P50109
P53849,P24784
Q02825,P25042
P25045,P36027
P25045,P14359
P25293,P20485
P25293,P25293
P25567,P25293
P38344,P25293
P38615,P25293
P25293,Q12163
P53235,P25293
P25294,P22137
P25294,P25294
P41811,P25294
P25294,P54783
P14747,P25296
P25296,P36054
P25339,P25339
P25336,P25584
P25567,P25339
P25655,P25339
P32588,P25339
P25339,P35732
P25339,P39517
P40070,P25339
P38837,P25340
P53829,P25339
P25340,Q08023
P38328,P25343
P39743,P25343
Q04322,P25343
P25386,P15496
P25386,P25386
P25454,P25454
Q04410,P25386
P25491,P25491
P53054,P25554
Q12157,P25559
P25569,P25569
P25583,P53829
P43601,P25591
P25619,P10823
P25619,P14359
P25619,P19807
P25619,P25619
P26570,P25619
P32458,P25619
P25619,P30605
P32465,P25619
P32568,P25619
P33413,P25619
P35735,P25619
P36027,P25619
P38695,P25619
P25619,P49573
P53283,P25619
P53278,P25619
Q02201,P25619
Q02785,P25619
Q03497,P25619
P25619,Q03640
Q06179,P25619
P25619,Q08967
Q07651,P25619
Q12256,P25619
Q3E756,P25619
Q99271,P25619
P25623,P10823
P25623,P19807
P25623,P25623
P25623,P32458
P25623,P32660
P25623,P35735
P25623,P36027
P25623,P37370
P39719,P25623
P43603,P25623
P53278,P25623
P25623,P53832
P25623,Q04439
Q02785,P25623
Q07657,P25623
P25623,Q05785
Q08967,P25623
Q12446,P25623
Q12335,P25623
P25637,P33892
P25655,P06102
P34761,P25655
P25655,P25655
P25655,P34909
P25655,P39008
P25655,P35732
P25655,P53829
P40070,P25655
P53935,P25655
Q06406,P25655
P25655,P57743
P25655,Q12514
P26570,P19807
P26570,P26570
P26570,P36024
P35735,P26570
P26570,P36027
P26570,P36076
P50276,P26570
P26570,Q02785
Q08438,P26570
P26570,Q08967
P26570,Q12256
Q99271,P26570
P36143,P27472
P27472,P27472
P27472,P38009
P27472,Q06625
P28007,P20434
P10964,P28007
P28007,P20447
P28007,P24783
P28007,P21304
P27476,P28007
P28007,P28007
P28007,P32583
P28007,P32495
P28007,P38801
P43586,P28007
P28007,P39744
P46669,P28007
P28007,P53131
P53335,P28007
P28007,P53849
P53551,P28007
P28007,P53874
Q03532,P28007
Q03525,P28007
P28007,Q06205
Q12339,P28007
P28007,Q08235
Q6Q547,P28007
P23542,P28274
P10614,P28496
P41811,P28274
P28496,P28496
P28496,P38703
P28496,P40350
P28496,Q04080
Q03049,P28496
P28737,P0C268
P28737,P28737
P28737,P54783
Q02969,P28795
P28795,Q12462
P29055,P20434
P29295,P32590
Q12462,P29340
P11433,P29366
P29366,P29366
P29366,P35735
P38041,P29366
P29366,P89102
Q03497,P29366
P29465,P09620
P29465,P13134
P32660,P29465
P38843,P29465
P29465,P38125
P39524,P29465
P29465,P39719
P43621,P29465
Q08967,P29465
Q12057,P29465
P19807,P30605
P30605,P30605
P36027,P30605
P38234,P30605
P30605,P39719
P30605,P50276
P53278,P30605
P30605,Q02785
Q03640,P30605
P30605,Q08967
Q07651,P30605
Q12372,P31374
P31412,P31383
P37012,P31383
P40994,P31383
P31383,Q12043
P25655,P31384
P31384,P06102
P34909,P31384
P31384,P53829
P31384,P57743
Q08446,P31384
Q12514,P31384
P31787,P32610
P38009,P31787
P39111,P31787
P38328,P31787
P41810,P31787
P41811,P31787
P31787,P54783
P31787,Q6Q5K6
P32263,P32263
P32263,P38636
P32264,P32264
P41811,P32263
P09620,P32319
P22137,P32319
P32319,P32319
P34110,P32319
P38817,P32319
P32319,P40335
P47160,P32319
P32319,Q03687
P32319,Q03860
P32319,Q12016
Q92331,P32319
P32324,P38009
P32334,Q3E776
P32334,Q8TGU5
P32347,P32347
P32353,P10614
P32353,P32353
P32353,P54837
P32364,Q12157
P31412,P32366
P32610,P32366
P32366,P32563
P39111,P32366
P32366,P41806
P41807,P32366
P32366,P53262
P32379,P21242
P11986,P32381
P32381,P37012
P37370,P32381
P32381,P38328
P32381,P53731
P32381,Q04439
Q05933,P32381
P32381,Q12156
Q12446,P32381
P06102,P32445
P32445,P10823
P32445,P19807
P32445,P25655
P32588,P32445
P34761,P32445
P35732,P32445
P35735,P32445
P36027,P32445
P32445,P39008
P32445,P40070
P32445,P45978
P32445,P50276
P32445,P53278
P32445,P53283
P53829,P32445
P32445,Q02785
P32445,Q03640
P32445,Q06170
Q06689,P32445
P32445,Q07651
Q12514,P32445
P32445,Q12256
P32448,P25584
P32448,P53032
P32448,P53379
P32458,P23542
P25623,P32458
P32458,P32458
Q07657,P32458
P32461,P32324
P32465,P11076
P32465,P19807
P23585,P32465
P32465,P32465
P32568,P32465
P32465,P33302
P32465,P36027
P38084,P32465
P32465,P38234
P32465,P39968
P32465,P40474
P32465,P50276
P53283,P32465
P32465,P53388
P32465,Q02785
Q03640,P32465
Q06451,P32465
P32469,P32324
P32469,P32469
P32485,P38623
P32492,P32492
P36068,P32492
P32492,P38272
P32499,P14907
P32499,P34077
P32499,P47054
P32499,P48837
P32499,Q02199
P32500,P06197
P32500,P32500
P32500,P34077
P32500,P53337
P32500,Q05166
P32500,Q06144
P42949,Q02776
P42949,Q01852
P42949,P32897
P42949,Q07914
P42949,P39515
P39515,Q02776
P39515,Q01852
P39515,P32897
P39515,Q07914
P39515,P42949
P32897,P39515
P32897,P53220
P39515,P53220
P39515,P36147
P36147,Q02776
P36147,P32897
P36147,P39515
P53220,Q02776
P53220,Q01852
P53220,P39515
P53220,Q07914
P53220,P32897
P00175,P39515
P00175,P53220
P00175,P07807
P00175,P36046
P00175,P42949
P00175,Q01852
P00175,Q02776
P48563,P38116
P48563,P38817
P38817,P48563
P48563,P38817
P38817,P38817
P38116,P38817
P32502,P12754
P32502,P14741
P32505,P32505
P32502,Q12043
P32558,P20434
P32558,P21304
P32558,P38312
P53751,P32558
P32558,Q05515
P32563,P32366
P32610,P32563
P38310,P32563
P32563,P38929
P32563,P39111
P32563,P41807
P32563,P53262
P53549,P32563
P09620,P32566
P32566,P11075
P13134,P32566
P19807,P32566
P32566,P32660
P32566,P36027
P32566,P38817
P39524,P32566
P32566,P39719
P32566,P41810
P41811,P32566
Q12057,P32566
Q12114,P32566
P19807,P32568
P32465,P32568
P32568,P32568
P33302,P32568
P33413,P32568
P38695,P32568
P50276,P32568
P40474,P32568
P32568,P53283
P53388,P32568
P32568,Q02785
P32568,Q03640
P32568,Q06451
Q07824,P32568
P13517,P32599
P17555,P32599
P32599,P38328
P32599,P40518
P32622,P23202
P32660,P11075
P29465,P32660
P32660,P32660
P32660,P42838
P32660,Q12114
P32771,Q08023
P35196,P32784
P32790,P22137
P32790,P32790
P38328,P32790
P39013,P32790
P43603,P32790
P32793,P32793
P43603,P32793
P32793,Q08412
P32794,P32794
P32798,P32465
P32798,P32798
P32798,P38310
P38929,P32798
P32798,P39968
P32798,P46989
P32798,P53290
P32798,Q02205
P32798,Q03730
Q12016,P32798
P09620,P32802
P11076,P32802
P43621,P32802
P32802,Q03687
Q08280,P32802
P32588,P32831
D6VTK4,P32844
P32844,P25357
P32844,P32660
P32844,P32844
P53604,P32844
P89102,P32844
P32858,Q3E776
P32858,Q8TGU5
P32864,P32432
P32864,P36017
P32864,P36018
P32895,P32895
P32895,P38063
P38620,P32895
P32895,Q12265
Q3E776,P32906
P32906,Q8TGU5
P32912,P12868
P32913,P34110
P40335,P32913
P32913,P40959
P32913,Q92331
P21825,P32915
P32939,P32864
P39958,P32939
P17555,P33204
